# county,month,lat,lng,deaths,normalized_deaths,cumulative_deaths,normalized_cumulative_deaths
8.200000000000000000e+01,1.380000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,8.000000000000000000e+00,3.385426584908614463e-05,4.920000000000000000e+02,2.216094624583571978e-03
8.200000000000000000e+01,1.390000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,1.000000000000000000e+00,4.231783231135768079e-06,4.930000000000000000e+02,2.220326407814707682e-03
8.200000000000000000e+01,1.400000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,3.000000000000000000e+00,1.269534969340730424e-05,4.960000000000000000e+02,2.233021757508115226e-03
8.200000000000000000e+01,1.410000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,2.000000000000000000e+00,8.463566462271536158e-06,4.980000000000000000e+02,2.241485323970386634e-03
8.200000000000000000e+01,1.420000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,2.000000000000000000e+00,8.463566462271536158e-06,5.000000000000000000e+02,2.249948890432658041e-03
8.200000000000000000e+01,1.430000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,4.000000000000000000e+00,1.692713292454307232e-05,5.040000000000000000e+02,2.266876023357201290e-03
8.200000000000000000e+01,1.440000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,1.000000000000000000e+00,4.169689691693144056e-06,5.050000000000000000e+02,2.271045713048894417e-03
8.200000000000000000e+01,1.450000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,2.084844845846572028e-05,5.100000000000000000e+02,2.291894161507360052e-03
8.200000000000000000e+01,1.460000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,2.084844845846572028e-05,5.150000000000000000e+02,2.312742609965825688e-03
8.200000000000000000e+01,1.470000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,2.000000000000000000e+00,8.339379383386288111e-06,5.170000000000000000e+02,2.321081989349211942e-03
8.200000000000000000e+01,1.480000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,4.000000000000000000e+00,1.667875876677257622e-05,5.210000000000000000e+02,2.337760748115984451e-03
8.200000000000000000e+01,1.490000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,3.000000000000000000e+00,1.250906907507943217e-05,5.240000000000000000e+02,2.350269817191063832e-03
8.200000000000000000e+01,1.500000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,2.084844845846572028e-05,5.290000000000000000e+02,2.371118265649529468e-03
8.200000000000000000e+01,1.510000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,2.000000000000000000e+00,8.339379383386288111e-06,5.310000000000000000e+02,2.379457645032916589e-03
8.200000000000000000e+01,1.520000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,2.084844845846572028e-05,5.360000000000000000e+02,2.400306093491381791e-03
8.200000000000000000e+01,1.530000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,2.084844845846572028e-05,5.410000000000000000e+02,2.421154541949847860e-03
8.200000000000000000e+01,1.540000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,6.000000000000000000e+00,2.501813815015886433e-05,5.470000000000000000e+02,2.446172680100006623e-03
8.200000000000000000e+01,1.550000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,4.000000000000000000e+00,1.667875876677257622e-05,5.510000000000000000e+02,2.462851438866779132e-03
8.200000000000000000e+01,1.560000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,3.000000000000000000e+00,1.233410627065962805e-05,5.540000000000000000e+02,2.475185545137438634e-03
8.200000000000000000e+01,1.570000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,2.055684378443271341e-05,5.590000000000000000e+02,2.495742388921871283e-03
8.200000000000000000e+01,1.580000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,2.055684378443271341e-05,5.640000000000000000e+02,2.516299232706303932e-03
8.200000000000000000e+01,1.590000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,2.055684378443271341e-05,5.690000000000000000e+02,2.536856076490737015e-03
8.200000000000000000e+01,1.600000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,6.000000000000000000e+00,2.466821254131925609e-05,5.750000000000000000e+02,2.561524289032056020e-03
8.200000000000000000e+01,1.610000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,2.055684378443271341e-05,5.800000000000000000e+02,2.582081132816488669e-03
8.200000000000000000e+01,1.620000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,2.055684378443271341e-05,5.850000000000000000e+02,2.602637976600921318e-03
8.200000000000000000e+01,1.630000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,2.000000000000000000e+00,8.222737513773085364e-06,5.870000000000000000e+02,2.610860714114694899e-03
8.200000000000000000e+01,1.640000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,3.000000000000000000e+00,1.233410627065962805e-05,5.900000000000000000e+02,2.623194820385354401e-03
